fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015155.jpg,2,4.6112243742,0.4456138861,-380.2236493374,1.7053799977,5.0488362215,-1033.5617397214,0.0043153245,0.0035196511,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015165.jpg,2,1.7518524007,-0.3266373322,-67.4540057453,0.352704885,0.510541585,90.1966804979,0.0016310626,-0.0009603985,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015167.jpg,0,0.8716463447,0.1699285209,0.2018163204,-0.1612112075,0.9892086983,-0.0282767303,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015168.jpg,1,-1.0363795583,-0.9866527939,-0.960004197,-0.2849668156,0.1298748798,-0.1590066883,0.8290296076,1.2236255539,1.2565959288,-0.843417086,0.1639079959,1.2157464299,-1.1727214352,-0.1645462309,1.3822785623,-0.8618992849,0.1634134619,1.1042011582
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015172.jpg,1,-1.0660882681,-0.5970011749,-1.3598765711,-0.1355082414,0.2780018185,-0.3495123343,0.812117934,0.9154010779,0.9671874482,-0.7929642993,-0.1654245205,0.7069353142,-1.3845198544,0.1203086274,0.8693335093,-0.860011593,-0.1896868413,1.0621233662
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015176.jpg,2,2.2682461695,0.0473819531,-348.3397751196,0.3201152617,1.4496104854,-182.503938803,0.0011452806,0.0003443017,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015181.jpg,0,1.0366470814,-0.1044919714,0.2100167722,0.2322983146,0.7644237876,-0.0151265571,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015187.jpg,2,0.3551543842,-0.4620144955,188.3360959734,-0.196029482,0.23986567,166.4740900863,-0.0002814649,-0.0011160954,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015188.jpg,2,1.5730301112,-0.142242665,-164.581636439,0.3501113075,0.9528552566,-126.8487527008,0.0002237063,-0.0002227969,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015196.jpg,2,0.1049604162,-0.4437941341,268.4024361308,-0.1589787792,0.1181438763,149.66402728,-0.0007994801,-0.0007827696,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015200.jpg,2,1.0267508482,0.3161491949,49.0657431973,0.0956655822,1.7152234522,-209.0912261318,-0.0001776121,0.0012263288,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015202.jpg,2,0.5887465622,-0.5897726446,205.1828301663,-0.2198059258,0.4160157509,126.167902913,2.06837915988536E-05,-0.0011801714,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015203.jpg,2,1.6173500063,0.2154578755,-95.4516710875,-0.0649602122,2.4540450928,-164.6154907162,0.0003748263,0.0016259315,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015206.jpg,2,0.302402214,-0.1766879107,175.1135712004,-0.0075005292,0.6882286996,-42.2170519058,-0.0005842323,-0.0003623216,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015208.jpg,0,1.2019426823,-0.2468680441,-0.0878846943,0.2188616097,1.1630589962,0.1232020259,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015210.jpg,1,-0.6897524738,-0.8916005894,-0.9549525559,-0.1738560501,-0.0845011577,0.0598436088,1.1810714278,0.8201254959,1.0866948453,-0.9140762077,-0.129835742,1.5096647202,-0.8409561247,-0.1653670257,1.2026183071,-1.1959210782,-0.2194715007,1.1727049497
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015211.jpg,2,0.947143089,-0.6416757708,135.467193122,0.2712575158,0.4175341305,-61.1600764746,0.0004516433,-0.0014474554,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015213.jpg,2,0.1597840525,0.6771150405,158.2612541969,-0.4080524091,1.8068623572,37.6064969597,-0.0015492713,0.0023449956,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015217.jpg,2,0.4283664251,0.3044733677,104.4423906927,-0.4531126636,1.0152290592,149.6914262418,-0.0009283718,0.0007673492,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015218.jpg,2,1.6006669737,-0.5721943107,-35.5782486182,0.395998722,0.2706977807,17.2288934648,0.0012191672,-0.0016847715,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015219.jpg,2,0.9080828898,-0.5683875879,104.4955645517,0.482986557,0.4908241493,-129.6996376492,0.0004532108,-0.0014142246,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015221.jpg,2,0.9674167403,-0.1472607683,99.9823527118,0.060890294,1.2121293112,-122.9880598741,0.0001436092,-0.0003031314,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015222.jpg,2,0.492573384,-0.8891884038,275.1121062272,0.123682091,0.0656803285,51.291744284,0.0004174183,-0.0021567815,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015239.jpg,2,0.4321284676,-0.3802126398,164.331084308,0.0288883443,0.48244192,-14.7483797096,-0.0006133555,-0.0006743217,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015240.jpg,2,0.4379066868,-0.4060711931,163.7616759781,-0.1497926953,0.5697319766,32.7732342408,-0.0006387477,-0.0006443888,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015251.jpg,2,0.7824777071,-0.777273793,203.3514126468,0.2560294169,0.1190690231,23.9717186756,0.0006919714,-0.0019703771,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015253.jpg,1,-1.3215491442,-0.7963736368,-0.8773767848,0.0859735338,-0.0580567729,0.0692881295,0.745341668,1.0146267047,1.0651499273,-0.8618658539,-0.0500715825,0.802446942,-0.8915115633,-0.0138255538,0.6286018003,-0.8860351961,0.1692855633,0.8960498704
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015260.jpg,2,0.8121413375,1.3662178511,-214.1303481993,-0.4534609998,2.6410018653,-133.2409714132,-0.0012693209,0.0028815389,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015263.jpg,2,1.086322473,0.2183453004,-104.5682802924,-0.1710645651,0.8035240437,146.6622775565,8.28607758179197E-05,-0.0002656567,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015264.jpg,2,1.1125650469,0.3515249458,-139.9686420979,-0.1360202367,1.4424050791,18.4926485523,-0.0007192886,0.0011812224,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015265.jpg,2,7.6211733128,0.2089862278,-820.4020825661,1.8439498443,5.5714891575,-803.9385944354,0.0079277389,0.0035169808,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015266.jpg,2,1.1936073571,-0.3842542202,-6.274154595,0.1882017792,0.6839599615,-77.0716591379,0.0008424075,-0.0015514857,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015267.jpg,1,-1.0945113783,-0.9100025961,-0.9853515339,-0.0974187462,-0.2237163501,0.3287698358,0.8174263178,0.9806131529,1.1716825594,-0.9094906725,-0.0144267832,1.0849452926,-1.2124602027,-0.0859618716,1.0726402606,-1.2528482775,-0.416053684,0.9083989216
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015268.jpg,2,1.1315263195,0.4107206628,-146.0312834798,-0.3324583958,1.0862795515,129.0194986072,0.000133919,-5.356760231408E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015269.jpg,1,-1.3398425803,-1.0681479937,-0.9743463685,-0.0512002512,-0.0742356518,-0.1218408447,1.1259176993,0.5828028665,0.7509878778,-1.0369375341,0.0689758008,1.6267491166,-1.4623209462,-0.2506279813,1.1742699481,-1.0610449286,-0.1011316055,0.9121781396
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015270.jpg,2,0.7280236506,-0.2394391757,88.7286266245,-0.0141698864,0.3709401709,108.4766420794,4.39058658240001E-06,-0.0006132186,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015271.jpg,2,1.5863950319,-0.3115960514,-84.4047177613,0.1533403026,0.7957993206,46.6131689164,0.0012132307,-0.000978143,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015272.jpg,2,3.2026832869,5.2810342007,-1196.4401106421,-0.2093888168,7.783722026,-803.1451676472,-0.0019198752,0.0137774187,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015273.jpg,2,0.4179042904,0.4339788724,78.8300788538,-0.123600424,1.3248332811,-93.5807128168,-0.0008873893,0.0008026112,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015274.jpg,2,0.3833029582,-0.3989374836,166.5486980064,-0.164168068,0.1868921749,137.2189393616,-0.0007020843,-0.0007292537,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015275.jpg,2,2.1089543021,-0.2039452427,-282.3956735666,0.4710431007,1.012930629,-144.0138529307,0.0014074815,-0.0010536939,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015276.jpg,2,0.0748326306,-0.1303691662,158.3617161211,-0.3674131939,0.2902072287,173.6003946141,-0.0009947628,-0.0005626217,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015277.jpg,0,1.0154769421,-0.115012385,0.2465408891,0.1717793643,0.9053711295,-0.2363380939,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015278.jpg,2,1.3373494501,0.1037922513,-87.665078185,-0.0219730018,2.14145151,-218.3904858306,-2.22695979926867E-05,0.0010393308,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015279.jpg,2,0.4386490764,0.6468344364,53.7254435862,-0.6122630998,1.6261779879,114.9713870695,-0.0007901439,0.0012033253,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015280.jpg,2,8.3736097438,-0.5984993058,-1435.2046648997,3.5594661113,3.8989397955,-1258.8799697085,0.0093159157,-0.0015530733,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015281.jpg,1,-1.0740212903,-1.1031412566,-0.9487847262,0.1194846041,0.1334416629,-0.3397892947,0.89075671,0.9183088007,0.875187679,-0.9199309367,0.0583617446,0.846344448,-1.0144174008,-0.2327383448,1.3092256427,-0.9897244953,0.0814217394,0.7974805106
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015282.jpg,2,-2.8745069592,-1.4888515008,791.1111505892,-1.140536519,-3.2456315741,718.1087644864,-0.0036451929,-0.0048232949,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015283.jpg,2,0.2447691308,-0.3801488378,273.8382690718,-0.2374364348,0.527225676,125.0547882277,-0.0002382557,-0.0007988036,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015284.jpg,0,0.7435113192,-0.1439067572,0.2315049469,0.1722851992,0.8635790348,-0.1724893749,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015285.jpg,2,0.3790983298,-0.2954416921,195.4554235946,-0.2122973457,0.6623180824,74.8677751386,-0.0002799457,-0.0007908231,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015286.jpg,2,0.5075216279,0.7135628502,-78.4960219206,-0.20391365,1.0008912813,65.4579523865,-0.0009324338,0.0007583928,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015287.jpg,2,5.7779552938,3.2305993623,-1367.2865337384,1.0407712319,8.9304906983,-1435.9726441313,0.0034654896,0.0078259652,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/patio/ADE_train_00000945.jpg,2,-3.2223449319,-0.1507478032,749.1059558506,-1.4684287492,-0.7135782663,466.2977489664,-0.0050699445,-0.0003461648,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/patio/ADE_train_00015288.jpg,2,0.2333010187,-0.3694492,157.7371913951,-0.2844036518,0.1696745673,159.5485439941,-0.0006271461,-0.001146137,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/patio/ADE_train_00015289.jpg,2,0.593493693,0.1615024836,66.2442895847,0.2414439017,0.9365269322,-131.0214863379,-0.000620119,0.0002264508,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/patio/ADE_train_00015291.jpg,2,1.594890715,-0.0626517226,-71.9140214007,0.3088586587,1.8676792936,-172.975127939,0.0005580557,0.0007765063,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pet_shop/ADE_train_00015301.jpg,2,0.5346169166,-0.7288400494,216.8418593032,0.014332871,0.0700598757,100.7325054856,0.0001531906,-0.0017843115,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pet_shop/ADE_train_00015302.jpg,2,28.8710609183,-2.8035678452,-4166.2597189099,11.0304707217,16.8232034391,-4327.3929009701,0.0352983399,0.0031827163,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pharmacy/ADE_train_00015304.jpg,0,0.7950161695,0.1374619007,-0.0225405097,-0.2763521969,1.2173435688,0.1897124797,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/phone_booth/ADE_train_00000946.jpg,2,3.4734587238,-0.1231419571,-565.0137938296,0.8774876277,0.9139070233,-34.4139201853,0.003599821,-0.0010639325,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/phone_booth/ADE_train_00015306.jpg,1,-0.9408315837,-0.5316678608,-0.8701799757,0.264583245,-0.0291300251,0.0330116482,1.2493752683,0.8562774763,1.0884596884,-1.1697719357,-0.0086490274,0.9312303638,-1.0621390667,-0.1488715668,1.1707864109,-1.2449831554,0.5507899882,1.0358108323
ADE20K_2016_07_26/images/training/p/piano_store/ADE_train_00015309.jpg,2,1.3018157949,0.2223335784,-196.1868272616,0.1166642546,1.3967311373,-144.5518449156,-0.0001861959,0.0002875931,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/piano_store/ADE_train_00015310.jpg,1,-0.7614039389,-0.5950948,-1.1051183395,0.2092299904,0.1451428822,-0.3597408265,0.9537704992,1.0788410588,0.7611006271,-1.0171817406,0.0061472843,0.7677091007,-0.8326815481,-0.1040139776,0.5684406431,-0.8831562863,0.1069086307,0.8435854465
ADE20K_2016_07_26/images/training/p/pilothouse/indoor/ADE_train_00015323.jpg,2,0.1873915677,-0.309248247,188.8360445775,-0.2149538742,0.2698645389,157.192820666,-0.000941334,-0.0003799747,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pilothouse/indoor/ADE_train_00015325.jpg,1,-0.8571379266,-0.9132464797,-0.6902146016,0.1675990177,0.001898228,0.0363562945,1.1928369863,1.0373904555,1.0133285003,-1.3852996339,0.3048967335,1.0141476607,-0.7515577229,0.0816193665,0.8384771526,-1.3622225778,0.14802886,0.6627613283
ADE20K_2016_07_26/images/training/p/pilothouse/indoor/ADE_train_00015326.jpg,2,1.4660894328,-0.9190250227,91.9579839676,0.7260818821,0.3698829158,-164.312448171,0.001160032,-0.0019201406,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/pilothouse/outdoor/ADE_train_00015327.jpg,2,0.6219623002,-0.2337417661,84.0803077174,0.0859527638,0.4777530731,-13.7324975578,7.86507516552391E-05,-0.0011585616,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015335.jpg,0,0.8316078186,0.2128722519,0.1675949544,0.0242482964,1.2011249065,0.1437177062,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015336.jpg,2,3.045264427,-0.3366877739,-436.5246471131,1.1303904109,1.6676905149,-435.9980036058,0.00238959,-0.0012195301,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015337.jpg,2,0.4339899352,-0.0322927434,156.0648063286,0.0085178487,0.7419171963,23.1202841848,-0.0007341349,0.0001345365,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015338.jpg,2,0.8326063819,-0.3894201353,38.9734665677,0.0648647751,0.0592348897,133.9218729074,3.49918829335383E-05,-0.0011916935,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015339.jpg,2,1.16814736,0.3463085422,-164.9597730043,-0.0560055321,1.4697009731,-95.9006779403,-0.00072293,0.0016704912,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015340.jpg,2,1.8602284285,-0.6501971501,-50.434704541,0.1365448944,1.1268867416,-51.7573355267,0.0015561947,-0.0011714108,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015341.jpg,2,0.5932260736,-0.5444902725,206.7715075152,0.1809610488,0.311370681,34.1709911224,0.0004186478,-0.0015524283,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015343.jpg,2,0.0052290672,0.3052333374,127.0389144936,-0.2302859866,0.8644159815,30.8802101229,-0.0013704094,0.0006579298,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/planetarium/outdoor/ADE_train_00015344.jpg,2,0.2975747273,0.0965244901,89.6917542948,-0.4598963198,0.6800657357,172.0881224919,-0.0009135691,0.0001358607,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/plantation_house/ADE_train_00015350.jpg,1,-0.9668409145,-0.6943784811,-0.9705731154,0.3622144803,-0.0054042551,0.084513559,0.9331193683,1.0330196461,1.0462593424,-0.7082046505,0.1941217861,0.9437447203,-0.819632239,0.3097428539,1.2373497625,-0.9565596167,0.0437488886,0.9361239652
ADE20K_2016_07_26/images/training/p/plantation_house/ADE_train_00015351.jpg,1,-0.899871827,-1.1191467217,-1.2938168201,0.1316790579,0.1994532776,-0.3850233696,0.6009571508,0.9640478744,1.4568027792,-1.089729652,-0.0784580994,0.895249192,-1.292541638,-0.2067236355,0.9050683133,-1.2770289541,-0.3431218877,0.9787821792
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015354.jpg,2,0.4454534862,-0.6374110312,224.9549863816,-0.2151473994,0.2379206296,161.8943734798,-0.0004084313,-0.0011391167,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015355.jpg,0,1.0370378494,-0.0428854488,0.1351023763,0.1379306912,0.7823140621,-0.1985088736,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015356.jpg,0,0.8441951275,0.0325111821,0.179337129,0.1403582543,1.0266479254,0.0270728841,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015357.jpg,2,0.1105102512,0.2831778163,114.630019415,-0.4357995646,0.70638621,158.6497894129,-0.0011245831,0.0001462216,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015358.jpg,1,-0.9033600143,-0.8641432095,-1.0286401361,0.0656554817,0.1751209628,0.1335678357,0.8451751464,0.9542402428,0.7913372107,-0.9908805654,-0.0783673525,0.782402765,-1.1433063158,0.2196497559,1.0418900664,-1.210229619,-0.1058537823,0.772390139
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015359.jpg,2,0.3583277412,-0.6626119337,243.4568766364,-0.2085487668,0.1799341599,149.6370706915,-0.0002933562,-0.0013641064,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015360.jpg,2,0.0462201187,-0.0540326074,169.1112212125,-0.2630561869,0.3860487083,119.4145533724,-0.0012519805,-0.0001452324,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015361.jpg,0,0.7601802349,-0.030979557,0.005954633,0.1132295057,1.0294262171,-0.0172929112,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015362.jpg,0,1.0182155371,0.2691283226,0.2305983901,-0.2045140564,0.9322240353,0.2416803539,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015363.jpg,2,0.4819288985,-0.4713483215,195.4485280419,-0.0692194901,0.2946477947,126.692354098,-0.0005155427,-0.0005117229,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015364.jpg,1,-0.6351502792,-0.686238314,-1.2542493283,0.3352007444,0.1169604782,0.098305043,1.1764472351,1.0087323308,0.9353988607,-0.7087576815,-0.1900600614,0.9737627994,-0.9437209202,-0.3568602458,1.0883154167,-1.2585671592,-0.1648366243,0.9102786789
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015365.jpg,0,1.1895006895,-0.2178688496,0.1501751989,0.0131084053,0.7918886542,-0.0166057982,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015366.jpg,0,1.0595937967,-0.134453401,0.031343881,0.309815377,0.8321601748,0.1498499066,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015367.jpg,2,0.9477402161,0.4152636899,-123.9489260086,-0.0825817852,1.0383166041,3.6112641353,-0.0006598081,0.0007210716,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015368.jpg,2,0.0980887863,-0.3472955543,262.6998301591,-0.2284560878,0.2682556041,122.8323401215,-0.0005413563,-0.0010227096,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015369.jpg,2,1.5581454789,0.4306914859,-204.1452508784,0.4038923983,1.3455321527,-186.0013219384,0.0008545974,0.0001668126,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015370.jpg,2,4.9059771187,-0.220984984,-539.5274842376,0.619413399,4.2328189157,-559.5380516828,0.0042619703,0.0015593219,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015371.jpg,2,1.2722033593,0.4459559577,-164.7491995314,-0.381721926,1.7591956984,36.0321796006,-0.0003858335,0.0016276558,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015372.jpg,2,0.6983984208,0.0257764514,-14.0302661418,-0.0550911518,0.6314322505,21.4428398928,-0.0007407826,-1.88161223080556E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015373.jpg,2,5.6227973787,0.5709711724,-949.6342721061,1.338814972,4.406691344,-648.5660799338,0.0046142662,0.0025706237,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015374.jpg,1,-1.0234993572,-0.6117215113,-0.6006162303,0.0208965942,-0.1612440699,0.0206868966,0.978774003,1.0957134066,1.263163287,-1.4275296141,-0.072438328,0.9387709684,-1.3027528233,-0.1596376255,1.1174965348,-1.3339630789,-0.0317225656,0.7053823028
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015375.jpg,2,0.4040204997,0.0779678811,80.4270615763,-0.1701385676,1.0062595566,-17.4237302699,-0.0005266214,-0.0002009084,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015376.jpg,2,1.5745123775,-0.1253281339,-183.6700707091,0.1602649559,1.0142946032,-100.0596134908,0.000826206,-0.0006767184,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015377.jpg,2,2.4227774202,0.8534540148,-426.7989816213,0.5997752181,2.5239696893,-443.6852681703,0.0008446085,0.0014097441,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015378.jpg,1,-0.9209844519,-1.147065029,-1.1169127928,0.0393534207,0.1071790488,0.1848262684,0.7644415612,0.9690346326,1.0691935162,-0.9852870896,0.328310654,0.9838465939,-1.0912776621,-0.0422860427,0.9613616786,-1.3071492761,-0.2969049368,0.7218872481
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015379.jpg,2,0.3805248762,-0.0258720543,47.2978825838,-0.5057477996,0.6105612622,200.1668618729,-0.0009111333,-0.000252447,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015380.jpg,2,2.8318499455,-0.9692733187,-146.9140528658,0.7655316367,1.1788241917,-224.1417082194,0.0029069537,-0.0020031693,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015381.jpg,0,0.8867956996,0.3018189073,-0.1524372846,-0.2073318958,1.1487468481,-0.1041184962,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015382.jpg,2,4.4286992708,1.7429279053,-796.051584691,0.9358957526,5.3991621841,-748.450021284,0.0018747892,0.006288917,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015383.jpg,2,1.5124432881,0.2868361667,-244.8336990352,-0.2331450813,1.1766888676,66.5063767157,6.62483037058633E-05,0.0004634568,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playroom/ADE_train_00015384.jpg,2,9.3963419709,3.3289795275,-2149.0145594071,1.5575658327,9.2146247799,-1552.1063046963,0.0062815914,0.0081715986,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/p/playroom/ADE_train_00015392.jpg,2,0.3178357026,-0.3313616394,178.7321280099,-0.3238695791,0.3543832089,162.4940867619,-0.0003914889,-0.0010144606,1,0,0,0,0,0,0,0,0,0
